startT,endT,startT_sec,endT_sec,duration,interval,interface,reason,route
2016 Apr 28 17:56:19,2016 Apr 28 17:56:19,1461866179.0,1461866179.0,0.0,70.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 17:57:34,2016 Apr 28 17:57:34,1461866254.0,1461866254.0,0.0,75.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 20:03:24,2016 Apr 28 20:03:24,1461873804.0,1461873804.0,0.0,7550.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 20:17:29,2016 Apr 28 20:17:29,1461874649.0,1461874649.0,0.0,845.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 09:02:17,2016 Apr 29 09:02:18,1461920537.0,1461920538.0,1.0,45888.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 12:44:44,2016 Apr 29 12:44:44,1461933884.0,1461933884.0,0.0,13346.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 13:38:21,2016 Apr 29 13:38:21,1461937101.0,1461937101.0,0.0,3217.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 16:47:27,2016 Apr 29 16:47:27,1461948447.0,1461948447.0,0.0,11346.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 20:43:05,2016 Apr 29 20:43:05,1461962585.0,1461962585.0,0.0,14138.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 21:27:20,2016 Apr 29 21:27:21,1461965240.0,1461965241.0,1.0,2655.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 21:39:15,2016 Apr 29 21:39:15,1461965955.0,1461965955.0,0.0,714.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 22:47:29,2016 Apr 29 22:47:29,1461970049.0,1461970049.0,0.0,4094.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 29 23:14:11,2016 Apr 29 23:14:11,1461971651.0,1461971651.0,0.0,1602.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 30 01:12:33,2016 Apr 30 01:12:33,1461978753.0,1461978753.0,0.0,7102.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 30 04:57:03,2016 Apr 30 04:57:03,1461992223.0,1461992223.0,0.0,13470.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 30 14:27:38,2016 Apr 30 14:27:38,1462026458.0,1462026458.0,0.0,34235.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  1 00:05:39,2016 May  1 00:05:39,1462061139.0,1462061139.0,0.0,34681.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  1 00:09:59,2016 May  1 00:09:59,1462061399.0,1462061399.0,0.0,260.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  1 00:22:38,2016 May  1 00:22:38,1462062158.0,1462062158.0,0.0,759.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  1 13:00:47,2016 May  1 13:00:47,1462107647.0,1462107647.0,0.0,45489.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  1 21:43:40,2016 May  1 21:43:40,1462139020.0,1462139020.0,0.0,31373.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  1 23:30:35,2016 May  1 23:30:35,1462145435.0,1462145435.0,0.0,6415.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 05:36:06,2016 May  2 05:36:06,1462167366.0,1462167366.0,0.0,21931.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 08:22:22,2016 May  2 08:22:22,1462177342.0,1462177342.0,0.0,9976.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 08:42:26,2016 May  2 08:42:27,1462178546.0,1462178547.0,1.0,1204.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 10:14:47,2016 May  2 10:14:47,1462184087.0,1462184087.0,0.0,5540.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 10:14:48,2016 May  2 10:15:09,1462184088.0,1462184109.0,21.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 10:15:10,2016 May  2 10:17:04,1462184110.0,1462184224.0,114.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 10:17:05,2016 May  2 10:18:48,1462184225.0,1462184328.0,103.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 10:18:48,2016 May  2 10:23:53,1462184328.0,1462184633.0,305.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 10:23:53,2016 May  2 10:27:24,1462184633.0,1462184844.0,211.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 10:27:25,2016 May  2 10:31:09,1462184845.0,1462185069.0,224.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 10:31:09,2016 May  2 10:31:09,1462185069.0,1462185069.0,0.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 11:00:59,2016 May  2 11:00:59,1462186859.0,1462186859.0,0.0,1790.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 16:08:06,2016 May  2 16:08:06,1462205286.0,1462205286.0,0.0,18427.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 17:17:11,2016 May  2 17:17:11,1462209431.0,1462209431.0,0.0,4145.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  2 19:27:04,2016 May  2 19:27:04,1462217224.0,1462217224.0,0.0,7793.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  3 00:13:38,2016 May  3 00:13:38,1462234418.0,1462234418.0,0.0,17194.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  3 11:23:39,2016 May  3 11:24:40,1462274619.0,1462274680.0,61.0,40201.0,2/2,disabled,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  3 14:15:24,2016 May  3 14:15:24,1462284924.0,1462284924.0,0.0,10244.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  3 18:12:43,2016 May  3 18:12:43,1462299163.0,1462299163.0,0.0,14239.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  3 20:32:51,2016 May  3 20:32:52,1462307571.0,1462307572.0,1.0,8408.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  4 05:42:31,2016 May  4 05:42:32,1462340551.0,1462340552.0,1.0,32979.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  4 13:06:24,2016 May  4 13:06:24,1462367184.0,1462367184.0,0.0,26632.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  4 14:40:30,2016 May  4 14:40:30,1462372830.0,1462372830.0,0.0,5646.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  4 16:31:21,2016 May  4 16:31:21,1462379481.0,1462379481.0,0.0,6651.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  4 19:55:33,2016 May  4 19:55:33,1462391733.0,1462391733.0,0.0,12252.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  4 23:13:08,2016 May  4 23:13:08,1462403588.0,1462403588.0,0.0,11855.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  4 23:17:11,2016 May  4 23:17:11,1462403831.0,1462403831.0,0.0,243.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  4 23:24:47,2016 May  4 23:24:47,1462404287.0,1462404287.0,0.0,456.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  5 00:59:54,2016 May  5 00:59:54,1462409994.0,1462409994.0,0.0,5707.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  5 08:42:35,2016 May  5 08:42:35,1462437755.0,1462437755.0,0.0,27761.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  5 12:06:25,2016 May  5 12:06:26,1462449985.0,1462449986.0,1.0,12230.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  5 14:41:25,2016 May  5 14:41:25,1462459285.0,1462459285.0,0.0,9299.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  5 23:57:17,2016 May  5 23:57:17,1462492637.0,1462492637.0,0.0,33352.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 05:02:37,2016 May  6 05:02:37,1462510957.0,1462510957.0,0.0,18320.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:32:26,2016 May  6 09:32:26,1462527146.0,1462527146.0,0.0,16189.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:32:27,2016 May  6 09:32:28,1462527147.0,1462527148.0,1.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:26,2016 May  6 09:57:29,1462528646.0,1462528649.0,3.0,1498.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:30,2016 May  6 09:57:30,1462528650.0,1462528650.0,0.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:31,2016 May  6 09:57:37,1462528651.0,1462528657.0,6.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:48,2016 May  6 09:57:48,1462528668.0,1462528668.0,0.0,11.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:48,2016 May  6 09:57:49,1462528668.0,1462528669.0,1.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:49,2016 May  6 09:57:52,1462528669.0,1462528672.0,3.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:53,2016 May  6 09:57:53,1462528673.0,1462528673.0,0.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:54,2016 May  6 09:57:54,1462528674.0,1462528674.0,0.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:57:54,2016 May  6 09:57:54,1462528674.0,1462528674.0,0.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 09:58:13,2016 May  6 09:58:13,1462528693.0,1462528693.0,0.0,19.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 10:24:59,2016 May  6 10:24:59,1462530299.0,1462530299.0,0.0,1606.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 12:06:03,2016 May  6 12:06:03,1462536363.0,1462536363.0,0.0,6064.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 14:56:57,2016 May  6 14:56:57,1462546617.0,1462546617.0,0.0,10254.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  6 20:43:08,2016 May  6 20:43:08,1462567388.0,1462567388.0,0.0,20771.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  7 02:44:09,2016 May  7 02:44:09,1462589049.0,1462589049.0,0.0,21661.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  7 04:16:24,2016 May  7 04:16:24,1462594584.0,1462594584.0,0.0,5535.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  7 22:39:59,2016 May  7 22:39:59,1462660799.0,1462660799.0,0.0,66215.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 00:02:47,2016 May  8 00:02:47,1462665767.0,1462665767.0,0.0,4968.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 02:14:26,2016 May  8 02:14:26,1462673666.0,1462673666.0,0.0,7899.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 03:58:51,2016 May  8 03:58:51,1462679931.0,1462679931.0,0.0,6265.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 06:34:36,2016 May  8 06:34:37,1462689276.0,1462689277.0,1.0,9345.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 08:58:58,2016 May  8 08:58:59,1462697938.0,1462697939.0,1.0,8661.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 09:05:53,2016 May  8 09:05:54,1462698353.0,1462698354.0,1.0,414.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 14:41:52,2016 May  8 14:41:52,1462718512.0,1462718512.0,0.0,20158.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 21:59:57,2016 May  8 21:59:57,1462744797.0,1462744797.0,0.0,26285.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 22:03:14,2016 May  8 22:03:14,1462744994.0,1462744994.0,0.0,197.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  8 23:23:50,2016 May  8 23:23:50,1462749830.0,1462749830.0,0.0,4836.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 00:10:37,2016 May  9 00:10:37,1462752637.0,1462752637.0,0.0,2807.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 02:20:13,2016 May  9 02:20:13,1462760413.0,1462760413.0,0.0,7776.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 05:32:57,2016 May  9 05:32:57,1462771977.0,1462771977.0,0.0,11564.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 06:04:30,2016 May  9 06:04:30,1462773870.0,1462773870.0,0.0,1893.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 14:03:28,2016 May  9 14:03:28,1462802608.0,1462802608.0,0.0,28738.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 15:20:14,2016 May  9 15:20:14,1462807214.0,1462807214.0,0.0,4606.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 16:28:30,2016 May  9 16:28:31,1462811310.0,1462811311.0,1.0,4096.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 16:39:07,2016 May  9 16:39:07,1462811947.0,1462811947.0,0.0,636.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 22:27:54,2016 May  9 22:27:54,1462832874.0,1462832874.0,0.0,20927.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 22:57:30,2016 May  9 22:57:30,1462834650.0,1462834650.0,0.0,1776.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 23:11:04,2016 May  9 23:11:04,1462835464.0,1462835464.0,0.0,814.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May  9 23:49:11,2016 May  9 23:49:12,1462837751.0,1462837752.0,1.0,2287.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 10 02:20:55,2016 May 10 02:20:55,1462846855.0,1462846855.0,0.0,9103.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 10 02:58:09,2016 May 10 02:58:09,1462849089.0,1462849089.0,0.0,2234.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 10 09:53:13,2016 May 10 09:53:14,1462873993.0,1462873994.0,1.0,24904.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 10 12:38:40,2016 May 10 12:38:40,1462883920.0,1462883920.0,0.0,9926.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 10 14:04:01,2016 May 10 14:04:01,1462889041.0,1462889041.0,0.0,5121.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 10 14:13:05,2016 May 10 14:13:05,1462889585.0,1462889585.0,0.0,544.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 10 20:14:40,2016 May 10 20:14:40,1462911280.0,1462911280.0,0.0,21695.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 03:06:49,2016 May 11 03:06:49,1462936009.0,1462936009.0,0.0,24729.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 09:18:38,2016 May 11 09:18:38,1462958318.0,1462958318.0,0.0,22309.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 09:18:39,2016 May 11 09:21:07,1462958319.0,1462958467.0,148.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 14:07:55,2016 May 11 14:07:55,1462975675.0,1462975675.0,0.0,17208.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 14:27:58,2016 May 11 14:27:58,1462976878.0,1462976878.0,0.0,1203.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 15:21:09,2016 May 11 15:21:09,1462980069.0,1462980069.0,0.0,3191.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 15:21:10,2016 May 11 15:24:27,1462980070.0,1462980267.0,197.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 20:12:56,2016 May 11 20:12:56,1462997576.0,1462997576.0,0.0,17309.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 11 22:11:21,2016 May 11 22:11:21,1463004681.0,1463004681.0,0.0,7105.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 08:42:02,2016 May 12 08:42:02,1463042522.0,1463042522.0,0.0,37841.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 10:36:26,2016 May 12 10:36:26,1463049386.0,1463049386.0,0.0,6864.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 10:56:23,2016 May 12 10:56:23,1463050583.0,1463050583.0,0.0,1197.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:31:12,2016 May 12 12:33:09,1463056272.0,1463056389.0,117.0,5689.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:35:40,2016 May 12 12:35:40,1463056540.0,1463056540.0,0.0,151.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:35:41,2016 May 12 12:36:44,1463056541.0,1463056604.0,63.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:38:10,2016 May 12 12:38:34,1463056690.0,1463056714.0,24.0,86.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:39:31,2016 May 12 12:39:57,1463056771.0,1463056797.0,26.0,57.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:40:46,2016 May 12 12:40:46,1463056846.0,1463056846.0,0.0,49.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:40:47,2016 May 12 12:41:13,1463056847.0,1463056873.0,26.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:47:24,2016 May 12 12:47:24,1463057244.0,1463057244.0,0.0,371.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:49:37,2016 May 12 12:49:37,1463057377.0,1463057377.0,0.0,133.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:49:38,2016 May 12 12:50:01,1463057378.0,1463057401.0,23.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:52:12,2016 May 12 12:52:12,1463057532.0,1463057532.0,0.0,131.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:52:13,2016 May 12 12:53:15,1463057533.0,1463057595.0,62.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:55:08,2016 May 12 12:55:08,1463057708.0,1463057708.0,0.0,113.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 12:55:09,2016 May 12 12:59:09,1463057709.0,1463057949.0,240.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 12 19:47:24,2016 May 12 19:47:24,1463082444.0,1463082444.0,0.0,24495.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 13 04:42:12,2016 May 13 04:42:13,1463114532.0,1463114533.0,1.0,32088.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 13 09:32:55,2016 May 13 09:32:55,1463131975.0,1463131975.0,0.0,17442.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 13 09:34:20,2016 May 13 09:34:20,1463132060.0,1463132060.0,0.0,85.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 13 11:11:09,2016 May 13 11:11:09,1463137869.0,1463137869.0,0.0,5809.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 13 12:31:22,2016 May 13 12:35:43,1463142682.0,1463142943.0,261.0,4813.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 13 19:59:03,2016 May 13 19:59:03,1463169543.0,1463169543.0,0.0,26600.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 14 01:15:42,2016 May 14 01:15:42,1463188542.0,1463188542.0,0.0,18999.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 14 04:06:08,2016 May 14 04:06:09,1463198768.0,1463198769.0,1.0,10226.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 14 08:46:24,2016 May 14 08:46:24,1463215584.0,1463215584.0,0.0,16815.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 14 09:10:25,2016 May 14 09:10:25,1463217025.0,1463217025.0,0.0,1441.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 14 09:11:27,2016 May 14 09:11:27,1463217087.0,1463217087.0,0.0,62.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 14 10:11:15,2016 May 14 10:11:16,1463220675.0,1463220676.0,1.0,3588.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 14 15:38:09,2016 May 14 15:38:09,1463240289.0,1463240289.0,0.0,19613.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 15 05:15:30,2016 May 15 05:15:30,1463289330.0,1463289330.0,0.0,49041.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 15 09:57:27,2016 May 15 09:57:27,1463306247.0,1463306247.0,0.0,16917.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 15 11:33:01,2016 May 15 11:33:01,1463311981.0,1463311981.0,0.0,5734.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 15 13:56:22,2016 May 15 13:56:22,1463320582.0,1463320582.0,0.0,8601.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 15 20:02:05,2016 May 15 20:02:05,1463342525.0,1463342525.0,0.0,21943.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 15 21:22:08,2016 May 15 21:22:08,1463347328.0,1463347328.0,0.0,4803.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 16 04:52:12,2016 May 16 04:52:12,1463374332.0,1463374332.0,0.0,27004.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 16 05:47:17,2016 May 16 05:47:17,1463377637.0,1463377637.0,0.0,3305.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 16 09:21:46,2016 May 16 09:21:46,1463390506.0,1463390506.0,0.0,12869.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 16 12:06:56,2016 May 16 12:06:56,1463400416.0,1463400416.0,0.0,9910.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 16 12:26:29,2016 May 16 12:26:29,1463401589.0,1463401589.0,0.0,1173.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 16 17:02:53,2016 May 16 17:02:53,1463418173.0,1463418173.0,0.0,16584.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 16 19:25:19,2016 May 16 19:25:19,1463426719.0,1463426719.0,0.0,8546.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 16 20:12:58,2016 May 16 20:12:58,1463429578.0,1463429578.0,0.0,2859.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 17 01:34:16,2016 May 17 01:34:16,1463448856.0,1463448856.0,0.0,19278.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 17 03:26:21,2016 May 17 03:26:21,1463455581.0,1463455581.0,0.0,6725.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 17 03:49:59,2016 May 17 03:49:59,1463456999.0,1463456999.0,0.0,1418.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 17 08:03:50,2016 May 17 08:04:19,1463472230.0,1463472259.0,29.0,15231.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 17 15:58:24,2016 May 17 15:58:24,1463500704.0,1463500704.0,0.0,28445.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 17 15:58:25,2016 May 17 15:58:57,1463500705.0,1463500737.0,32.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 17 15:58:57,2016 May 17 15:59:41,1463500737.0,1463500781.0,44.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 17 19:14:22,2016 May 17 19:14:22,1463512462.0,1463512462.0,0.0,11681.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 18 01:21:35,2016 May 18 01:21:35,1463534495.0,1463534495.0,0.0,22033.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 18 03:42:34,2016 May 18 03:42:35,1463542954.0,1463542955.0,1.0,8459.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 18 10:26:13,2016 May 18 10:26:13,1463567173.0,1463567173.0,0.0,24218.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 18 12:21:30,2016 May 18 12:21:33,1463574090.0,1463574093.0,3.0,6917.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 18 17:05:50,2016 May 18 17:05:50,1463591150.0,1463591150.0,0.0,17057.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 18 17:07:51,2016 May 18 17:07:51,1463591271.0,1463591271.0,0.0,121.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 18 17:21:25,2016 May 18 17:21:25,1463592085.0,1463592085.0,0.0,814.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 18 23:31:02,2016 May 18 23:31:02,1463614262.0,1463614262.0,0.0,22177.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
